"date","residuals"
1970-01-02,NA
1970-01-03,NA
1970-01-04,NA
1970-01-05,NA
1970-01-06,NA
1970-01-07,NA
1970-01-08,-2.60549450549449
1970-01-09,-0.549244505494514
1970-01-10,-1.87632783882785
1970-01-11,0.676945970695968
1970-01-12,1.55075549450549
1970-01-13,2.37783882783884
1970-01-14,0.400755494505518
1970-01-15,0.902838827838821
1970-01-16,0.470467032967036
1970-01-17,-2.67440476190474
1970-01-18,-0.871199633699632
1970-01-19,-1.31126373626373
1970-01-20,2.31117216117218
1970-01-21,2.47575549450552
1970-01-22,0.644505494505509
1970-01-23,-1.50222069597068
1970-01-24,-1.98257783882784
1970-01-25,-2.13882783882784
1970-01-26,-1.85341117216117
1970-01-27,2.09450549450548
1970-01-28,-0.521199633699638
1970-01-29,2.80059523809524
1970-01-30,1.62880036630037
1970-01-31,1.35123626373628
1970-02-01,-1.62216117216117
1970-02-02,-0.28257783882782
1970-02-03,-1.10966117216117
1970-02-04,-1.56888736263734
1970-02-05,-0.920077838827837
1970-02-06,-1.81799450549451
1970-02-07,-0.199244505494491
1970-02-08,0.594505494505512
1970-02-09,2.68713369963372
1970-02-10,2.83809523809525
1970-02-11,2.75796703296704
1970-02-12,-1.37376373626373
1970-02-13,-2.99299450549451
1970-02-14,-0.503411172161165
1970-02-15,1.9195054945055
1970-02-16,-0.385554029304046
1970-02-17,2.03408882783881
1970-02-18,1.10700549450549
1970-02-19,-1.83257783882783
1970-02-20,-3.05549450549449
1970-02-21,-3.91286630036628
1970-02-22,1.67142857142859
1970-02-23,1.70796703296703
1970-02-24,0.27623626373628
1970-02-25,1.61117216117218
1970-02-26,1.53408882783883
1970-02-27,-0.217994505494488
1970-02-28,-1.34388736263736
1970-03-01,-0.920077838827837
1970-03-02,-0.326327838827851
1970-03-03,1.62158882783883
1970-03-04,2.31950549450553
1970-03-05,0.0871336996337106
1970-03-06,-1.85773809523809
1970-03-07,-2.41286630036632
1970-03-08,0.355402930402931
1970-03-09,1.14450549450548
1970-03-10,-2.44091117216115
1970-03-11,-0.767994505494499
1970-03-12,1.11444597069597
1970-03-13,0.588255494505503
1970-03-14,-2.10132783882781
1970-03-15,0.0299221611721379
1970-03-16,0.377838827838829
1970-03-17,1.43296703296704
1970-03-18,1.36726190476192
1970-03-19,-0.325366300366284
1970-03-20,0.834569597069617
1970-03-21,-0.317994505494497
1970-03-22,-1.69507783882781
1970-03-23,-1.85132783882783
1970-03-24,-0.814720695970706
1970-03-25,1.22575549450549
1970-03-26,2.2445054945055
1970-03-27,-0.845077838827834
1970-03-28,1.55283882783885
1970-03-29,0.412133699633685
1970-03-30,-1.22440476190476
1970-03-31,-1.1628663003663
1970-04-01,-0.182097069597077
1970-04-02,-0.438827838827834
1970-04-03,-0.903411172161142
1970-04-04,0.0111721611721549
1970-04-05,1.26861263736261
1970-04-06,0.934088827838835
1970-04-07,1.16533882783885
1970-04-08,0.146588827838855
1970-04-09,-0.638827838827837
1970-04-10,0.141300366300385
1970-04-11,-0.366071428571416
1970-04-12,-0.271199633699609
1970-04-13,0.692902930402937
1970-04-14,0.0278388278388491
1970-04-15,1.07158882783881
1970-04-16,0.302838827838812
1970-04-17,0.176945970695968
1970-04-18,-0.0867445054945222
1970-04-19,-1.06382783882785
1970-04-20,0.909088827838815
1970-04-21,-1.40966117216118
1970-04-22,-0.200366300366284
1970-04-23,-0.707738095238099
1970-04-24,0.937133699633705
1970-04-25,-0.819597069597094
1970-04-26,0.223672161172161
1970-04-27,0.650755494505503
1970-04-28,0.577838827838846
1970-04-29,1.83527930402931
1970-04-30,0.300755494505481
1970-05-01,-0.834661172161162
1970-05-02,2.47992216117215
1970-05-03,3.09867216117216
1970-05-04,-0.271199633699638
1970-05-05,-5.02440476190476
1970-05-06,-3.20453296703296
1970-05-07,-4.1279304029304
1970-05-08,-0.267994505494485
1970-05-09,1.15908882783883
1970-05-10,0.977838827838838
1970-05-11,2.5727793040293
1970-05-12,-0.182577838827839
1970-05-13,-1.5054945054945
1970-05-14,0.746588827838835
1970-05-15,-2.00966117216115
1970-05-16,0.0454670329670535
1970-05-17,0.396428571428586
1970-05-18,0.612133699633702
1970-05-19,0.538736263736254
1970-05-20,0.936172161172166
1970-05-21,-0.715911172161157
1970-05-22,-0.309661172161185
1970-05-23,-0.381387362637355
1970-05-24,0.0965888278388292
1970-05-25,0.398672161172158
1970-05-26,0.254922161172175
1970-05-27,-2.41382783882781
1970-05-28,-1.55869963369963
1970-05-29,2.68809523809522
1970-05-30,0.741300366300365
1970-05-31,1.13873626373625
1970-06-01,0.507005494505506
1970-06-02,-0.0784111721611822
1970-06-03,2.23617216117218
1970-06-04,-0.0855540293040349
1970-06-05,-0.774244505494494
1970-06-06,0.644505494505509
1970-06-07,-1.07841117216117
1970-06-08,-1.47216117216117
1970-06-09,1.06213369963372
1970-06-10,-0.0327380952380736
1970-06-11,-0.262866300366269
1970-06-12,2.50123626373627
1970-06-13,1.34867216117217
1970-06-14,0.142422161172163
1970-06-15,-0.672161172161154
1970-06-16,-1.69805402930402
1970-06-17,-1.99924450549447
1970-06-18,1.71533882783885
1970-06-19,-0.915911172161145
1970-06-20,-0.0763278388278223
1970-06-21,NA
1970-06-22,NA
1970-06-23,NA
1970-06-24,NA
1970-06-25,NA
1970-06-26,NA
