"date","residuals"
1970-01-02,NA
1970-01-03,NA
1970-01-04,NA
1970-01-05,NA
1970-01-06,NA
1970-01-07,NA
1970-01-08,-0.0866224053724096
1970-01-09,-1.56876526251524
1970-01-10,-0.994360500610497
1970-01-11,-1.24168192918189
1970-01-12,-0.433943833943829
1970-01-13,0.305341880341885
1970-01-14,1.28778235653236
1970-01-15,1.15474664224664
1970-01-16,1.15960012210014
1970-01-17,0.842612942612959
1970-01-18,2.81761294261294
1970-01-19,-0.813156288156279
1970-01-20,0.275877594627602
1970-01-21,-0.585431929181908
1970-01-22,-1.21102716727717
1970-01-23,-0.695848595848602
1970-01-24,1.64105616605616
1970-01-25,-0.394658119658118
1970-01-26,-0.978884310134319
1970-01-27,-0.832753357753347
1970-01-28,0.105433455433456
1970-01-29,2.7759462759463
1970-01-30,-0.336553724053701
1970-01-31,-0.504822954822956
1970-02-01,0.0883775946275875
1970-02-02,1.40206807081807
1970-02-03,-0.302693833943835
1970-02-04,-1.77501526251525
1970-02-05,-1.83394383394382
1970-02-06,-0.982158119658123
1970-02-07,-1.84971764346764
1970-02-08,-0.553586691086679
1970-02-09,1.27626678876679
1970-02-10,4.15511294261293
1970-02-11,2.27177960927962
1970-02-12,0.311843711843721
1970-02-13,-0.740789072039064
1970-02-14,-1.82293192918195
1970-02-15,-0.823527167277177
1970-02-16,-0.850015262515257
1970-02-17,0.828556166056174
1970-02-18,-0.144658119658132
1970-02-19,-1.64971764346765
1970-02-20,-0.191086691086696
1970-02-21,0.542933455433442
1970-02-22,2.1467796092796
1970-02-23,-0.619887057387047
1970-02-24,0.649343711843713
1970-02-25,1.08004426129426
1970-02-26,-0.739598595848591
1970-02-27,0.118139499389486
1970-02-28,-1.4208485958486
1970-03-01,-3.11727716727715
1970-03-02,-0.0363247863247693
1970-03-03,-0.362217643467616
1970-03-04,0.183913308913333
1970-03-05,1.27210012210016
1970-03-06,1.60927960927961
1970-03-07,0.763446275946279
1970-03-08,0.478510378510379
1970-03-09,-0.96162240537241
1970-03-10,-0.0729319291819195
1970-03-11,0.747306166056177
1970-03-12,0.870818070818089
1970-03-13,-1.70477716727717
1970-03-14,-1.51965811965812
1970-03-15,0.121115689865704
1970-03-16,-0.403586691086659
1970-03-17,0.272100122100156
1970-03-18,3.46761294261297
1970-03-19,0.346779609279622
1970-03-20,-0.821489621489619
1970-03-21,-1.38245573870573
1970-03-22,0.410401404151415
1970-03-23,-0.819360500610486
1970-03-24,-1.16668192918192
1970-03-25,0.72855616605618
1970-03-26,-0.494658119658112
1970-03-27,-0.74555097680097
1970-03-28,-2.04108669108669
1970-03-29,0.984600122100105
1970-03-30,1.10094627594626
1970-03-31,1.71344627594627
1970-04-01,-0.192322954822956
1970-04-02,-0.632455738705744
1970-04-03,-0.552098595848591
1970-04-04,0.230639499389497
1970-04-05,0.545818070818086
1970-04-06,0.61188949938952
1970-04-07,1.80534188034189
1970-04-08,-2.24971764346763
1970-04-09,-0.96192002442001
1970-04-10,1.18043345543349
1970-04-11,1.59261294261296
1970-04-12,-0.928220390720384
1970-04-13,1.01601037851037
1970-04-14,-0.0199557387057325
1970-04-15,-0.0145985958485824
1970-04-16,-1.44019383394382
1970-04-17,0.108318070818086
1970-04-18,-1.52144383394383
1970-04-19,-0.627991452991466
1970-04-20,-0.112217643467631
1970-04-21,-0.182753357753356
1970-04-22,0.863766788766796
1970-04-23,2.49261294261294
1970-04-24,2.92177960927961
1970-04-25,-0.525656288156284
1970-04-26,0.246710927960919
1970-04-27,-1.10626526251527
1970-04-28,0.90563949938948
1970-04-29,3.22498473748473
1970-04-30,5.02022283272282
1970-05-01,4.08450854700857
1970-05-02,6.11694902319904
1970-05-03,8.25057997557997
1970-05-04,-8.46539987789986
1970-05-05,-24.4948870573871
1970-05-06,-12.0448870573871
1970-05-07,-1.52148962148962
1970-05-08,2.15921092796091
1970-05-09,3.06040140415141
1970-05-10,4.39313949938951
1970-05-11,5.21248473748474
1970-05-12,1.35355616605617
1970-05-13,-0.686324786324775
1970-05-14,1.81278235653238
1970-05-15,-2.61608669108669
1970-05-16,0.659600122100116
1970-05-17,1.78844627594626
1970-05-18,0.563446275946291
1970-05-19,0.0826770451770358
1970-05-20,0.200877594627585
1970-05-21,-0.0770985958485824
1970-05-22,-1.60686050061048
1970-05-23,0.749984737484738
1970-05-24,-0.692277167277169
1970-05-25,-0.982158119658123
1970-05-26,1.01278235653237
1970-05-27,-0.90775335775335
1970-05-28,0.297100122100119
1970-05-29,0.942612942612939
1970-05-30,0.338446275946282
1970-05-31,1.03684371184372
1970-06-01,-0.582455738705718
1970-06-02,1.5479014041514
1970-06-03,0.763972832722814
1970-06-04,-3.02918192918193
1970-06-05,-0.942277167277169
1970-06-06,-0.415491452991446
1970-06-07,-1.49971764346762
1970-06-08,-0.136920024420007
1970-06-09,-0.257066544566555
1970-06-10,1.47177960927961
1970-06-11,2.0842796092796
1970-06-12,0.695177045177033
1970-06-13,0.238377594627593
1970-06-14,0.00206807081806915
1970-06-15,-0.0776938339438402
1970-06-16,-0.650015262515282
1970-06-17,-0.054777167277166
1970-06-18,-0.027991452991472
1970-06-19,-1.02055097680099
1970-06-20,-0.878586691086682
1970-06-21,NA
1970-06-22,NA
1970-06-23,NA
1970-06-24,NA
1970-06-25,NA
1970-06-26,NA
