"y","sa","t","s","i"
91.41229,91.4208364896423,91.4164769286204,0.999906514860611,1.00004768900715
91.57509,91.5611059166237,91.5549177280501,1.00015272951584,1.00006758990917
91.81929,91.6799206807615,91.6802172689691,1.00152017277288,0.999996764970497
92.2263,91.8199738843898,91.8434722809755,1.00442524756239,0.9997441473411
92.47049,92.0827364603375,92.0937977118285,1.00421092546299,0.999879891461034
92.71469,92.3993689776336,92.3635794199545,1.00341258848253,1.00038748560746
92.5519,92.5577716458176,92.4967877109186,0.99993656236842,1.0006593086788
92.14489,92.4907389031481,92.6340974747479,0.996260718562209,0.99845242113317
92.71469,93.0582038970047,92.9807867277726,0.996308612431582,1.00083261469339
93.20309,93.3479943326753,93.3038619404402,0.998447697417484,1.00047299641534
93.28449,93.4883363394531,93.5406452473289,0.99781955324659,0.99944078953339
93.69149,93.9174043511435,94.0272487535036,0.997594542218194,0.998831781171774
94.83109,94.8402397999889,94.6483471632259,0.999903524073662,1.00202742723475
94.9939,94.9795250048733,95.1443492505793,1.00015134835772,0.998267640201396
95.8893,95.7439156269333,95.6196229250013,1.00151847114373,1.00129986605395
96.37769,95.9531020779179,96.0732619799173,1.00442495253293,0.998749288828931
96.94749,96.5411860629343,96.3378616829879,1.00420860726531,1.00211053449178
96.5405,96.2122254529802,96.2992168778708,1.00341198372114,0.99909665490841
96.2149,96.2207128718099,96.2913089492977,0.999939588144419,0.9992668489165
96.2149,96.5750312747347,96.4884809527098,0.996270969110947,1.00089700160237
96.2963,96.6526294949757,96.7213430134365,0.996313297456701,0.99928957232892
96.94749,97.0978256985821,97.147202143384,0.998451708907996,0.99949173580183
97.59869,97.8114627189594,97.7408082346255,0.997824664788311,1.00072287599837
98.0057,98.2417927236975,98.2490417508588,0.997596819875208,0.999926217833456
98.6569,98.6675086336641,98.6659280496034,0.999892480981723,1.00001601955297
99.0639,99.0494281960237,99.0536910593768,1.00014610689067,0.999956964114032
99.5523,99.4026696363198,99.3979998910597,1.00150529522223,1.0000469802739
100.1221,99.6817786584197,99.6727741132492,1.00441727011201,1.00009034107108
100.2849,99.8660479886804,99.8965344024047,1.00419413824573,0.999694820106557
100.4477,100.106351212807,100.02573185316,1.00340986144293,1.00080598620128
99.9593,99.9644240909525,100.013583442076,0.999948740854568,0.999508473255017
99.6337,100.004732191105,100.00898072032,0.996289853660167,0.999957518522995
99.7151,100.082416725629,100.107471502093,0.996329857554937,0.999749721213735
100.1221,100.275985712811,100.26650158611,0.998465378208778,1.00009458918534
100.2035,100.420980095351,100.42106748124,0.997834316144448,0.99999912980522
100.2849,100.526049199531,100.472865196752,0.99760112725556,1.00052933697745
100.3663,100.378439108032,100.4097350108,0.999879066579045,0.999688318042414
100.3663,100.352458857931,100.359660379104,1.00013792529078,0.999928242870234
100.5291,100.379959723611,100.395602624562,1.00148575748386,0.999844187389276
100.9361,100.493692069761,100.443640396692,1.00440234527289,1.00049830604378
100.8547,100.435573609082,100.452921474793,1.00417308704334,0.999827303522323
100.8547,100.512597452005,100.649614901426,1.00340357882164,0.998638668915372
101.1803,101.184602263517,101.038628172956,0.999957481045333,1.00144473547593
100.8547,101.228302057497,101.255998554636,0.996309312218981,0.999726470554491
100.9361,101.30591670212,101.286981328757,0.996349505397524,1.00018694775098
101.0989,101.25268625412,101.247969686784,0.998481163712195,1.00004658431523
100.9361,101.154165558942,101.207813007189,0.997844225616052,0.999469927798521
101.0175,101.260097079559,101.200276015905,0.997604218378658,1.00059111561755
101.0989,101.11224977363,101.166145034894,0.999867970758638,0.99946725990947
101.1803,101.166897958539,101.14601361208,1.00013247457154,1.00020647720769
101.2617,101.113111225467,101.056798580192,1.00146953023927,1.00055723757398
101.2617,100.819000280418,100.869564012957,1.00439103461005,0.999498721611087
101.1803,100.761408889735,100.781805005592,1.00415725737542,0.99979762105019
101.1803,100.837301503382,100.860561279522,1.00340150412104,0.999769386806452
101.0175,101.021431442285,100.973105352696,0.999961083086735,1.00047860357885
100.6105,100.9816280892,101.003552595002,0.996324795943351,0.999782933320286
100.6105,100.9776677062,100.937748023598,0.9963638721854,1.00039548814376
100.6105,100.762384743137,100.802404386444,0.998492644417611,0.999602989199016
100.4477,100.66398475976,100.621699955054,0.99785141865508,1.0004202354435
100.1221,100.362549280036,100.338377565109,0.997604193180019,1.00024090199098
99.9593,99.973340158467,100.026476357465,0.999859560974508,0.999468778658084
99.8779,99.8649463194623,99.8793230926107,1.00012971198619,0.999856058564443
100.0407,99.8952726244617,99.9030870242535,1.00145579837481,0.999921780196943
100.4477,100.009175174984,99.9808776524037,1.00438484593288,1.00028302934765
100.4477,100.032881033046,100.042305029394,1.00414682615026,0.99990579988791
100.4477,100.107130998877,100.158692244781,1.00340204536605,0.999485204481524
100.3663,100.370466865018,100.312336318343,0.999958485148591,1.00057949549186
99.9593,100.327143891466,100.273896005374,0.996333555634114,1.00053102440629
99.6337,99.9965047145886,100.051824248109,0.996371826039079,0.999447091205622
99.7151,99.8647976227275,99.8971535391467,0.998500997085149,0.999676107724064
99.6337,99.8478172662156,99.8317406745203,0.997855563876327,1.00016103687652
99.4709,99.7097632320067,99.5737362613842,0.997604414810906,1.00136609286474
98.9825,98.9963686913735,99.1312823546652,0.999859907069756,0.998639040471513
98.9011,98.8876452359091,98.8779852955595,1.0001360611233,1.00009769556207
98.9825,98.8392212745435,98.8402825832036,1.00144961406625,0.999989262387436
99.3081,98.8746216236041,98.8760637341478,1.00438412172181,0.9999854149681
99.3895,98.9797864934171,99.0032991518089,1.00413936543104,0.999762506314504
